Interaction	COE	PWM	CLUSTER	DH	CNS	ChIP	GENIE3	KNN	Class
AT1G51950_AT2G41000	0	0	0	0	0	0	0	0	0
AT1G51950_AT3G01260	0	0	0	0	0	0	0	0	0
AT1G51950_AT3G27200	0	0	0	0	0	0	0	0	0
AT1G51950_AT3G52370	0	0	0	0	0	0	0	0	0
AT1G51950_AT3G57550	0	0	0	0	0	0	0	0	0
AT1G51950_AT4G37810	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G08450	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G10010	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G12020	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G15170	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G20520	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G39610	0	0	0	0	0	0	0	0	0
AT1G51950_AT5G44030	0	0	0	0	0	0	0	0	1
AT1G51950_AT5G50930	0	0	0	0	0	0	0	0	0
AT1G52150_AT1G27730	0	6.43	2.37	3335	0	0	0	0	0
AT1G52150_AT1G32780	0	5.3	1.67	653	0	0	0	0	0
AT1G52150_AT1G55960	0	5.04	1.08	1910	0	0	0	0	0
AT1G52150_AT1G59780	0	0	0	0	0	0	0	0	0
AT1G52150_AT1G64280	0	6.2	2.23	1245	0	0	0	0	0
AT1G52150_AT1G68380	0	5.88	3.04	0	0	0	0.00683125073210254	0	0
AT1G52150_AT1G69420	0	5.56	1.49	0	0	0	0	0	0
AT1G52150_AT1G73500	0	5.38	1.37	244	0	0	0	0	0
AT1G52150_AT1G74300	0	5.01	1.11	0	0	0	0	0	0
AT1G52150_AT1G75190	0	6.02	3.32	0	0	0	0	0	0
AT1G52150_AT1G79640	0	6.81	2.81	2395	0	0	0	0	0
AT1G52150_AT2G17950	0	8.7	4.86	0	0	0	0	0	1
AT1G52150_AT2G22010	0	7.56	3.35	507	0	0	0	0	0
AT1G52150_AT2G36305	0	7.02	2.97	0	0	0	0	0	0
AT1G52150_AT3G04910	0	5.57	3.43	378	0	0	0	0	0
AT1G52150_AT3G28685	0	5.65	2.63	0	0	0	0	0	0
AT1G52150_AT3G63350	0	5.32	1.4	0	0	0	0	0	0
AT1G52150_AT4G18710	0	5.97	3.85	1469	7	0	0	3.33822137811089	0
AT1G52150_AT4G37620	0	6.4	2.83	38	0	0	0	0	0
AT1G52150_AT4G39980	0	0	0	0	0	0	0	0	0
AT1G52150_AT5G02050	0	5.9	1.95	0	0	0	0	0	0
AT1G52150_AT5G10980	0	5.82	4.28	3487	0	0	0	0	0
AT1G52150_AT5G12870	0	6.97	4.09	0	0	0	0	0	1
AT1G52150_AT5G21110	0	5.97	2.62	0	0	0	0	0	0
AT1G52150_AT5G21960	0	6.17	2.39	1527	0	0	0	0	0
AT1G52150_AT5G41090	0	5.67	2.21	0	0	0	0	0	0
AT1G52150_AT5G45970	0	5.57	1.76	0	0	0	0	0	0
AT1G52150_AT5G62140	0	5.35	2.23	1966	0	0	0	0	0
AT1G52150_AT5G63145	0	5.42	2.2	704	0	0	0	0	0
AT1G52150_AT5G64330	0.598725	5.31	1.78	2912	0	0	0	0	0
AT1G52880_AT1G19220	0	6.02	1.98	0	0	0	0	0	0
AT1G52880_AT1G32640	0	0	0	0	0	0	0	0	0
AT1G52880_AT1G35720	0	5.27	2.11	873	0	0	0	0	0
AT1G52880_AT1G37140	0	5.34	1.35	0	0	0	0	0	0
AT1G52880_AT1G52560	0	5.54	2.39	0	0	0	0	0	0
AT1G52880_AT1G68510	0	6.51	3.65	0	0	0	0	0	0
AT1G52880_AT1G69870	0	6.44	3.66	1774	0	0	0.00752295006021568	0	0
AT1G52880_AT1G73920	0	5.05	1.97	0	0	0	0	0	0
AT1G52880_AT1G78130	0	5.58	1.63	0	0	0	0	0	0
AT1G52880_AT2G01330	0	0	0	0	0	0	0	0	0
AT1G52880_AT2G15760	0	5.34	1.61	0	0	0	0	3.26685812903463	0
AT1G52880_AT2G21060	0	7.38	5.82	1256	0	0	0	0	0
AT1G52880_AT2G27300	0	6	2.66	0	0	0	0	0	0
AT1G52880_AT2G27660	0	5.42	1.73	0	0	0	0	0	0
AT1G52880_AT2G40660	0	0	0	0	0	0	0	0	0
AT1G52880_AT2G41945	0	0	0	0	0	0	0	0	0
AT1G52880_AT2G46840	0.518332	0	0	0	0	0	0	0	0
AT1G52880_AT3G02000	0	5.26	1.45	280	0	0	0	0	0
AT1G52880_AT3G06410	0	7.44	4.19	1407	8	0	0	0	0
AT1G52880_AT3G11820	0	6.29	2.8	3653	0	0	0	0	0
AT1G52880_AT3G14680	0	6.92	3.94	1846	0	0	0	0	0
AT1G52880_AT3G27200	0.63364	5.34	1.53	0	0	0	0	0	0
AT1G52880_AT3G53480	0	0	0	0	0	0	0	0	0
AT1G52880_AT3G54340	0	0	0	0	0	0	0	0	0
AT1G52880_AT3G57550	0	5.41	2.13	0	0	0	0	0	0
AT1G52880_AT4G17500	0	0	0	0	0	0	0	0	0
AT1G52880_AT4G25650	0	0	0	0	0	0	0	0	0
AT1G52880_AT4G28500	0	5.69	2.33	0	0	0	0	3.26685812903463	0
AT1G52880_AT4G32480	0	5.77	2.43	1112	0	0	0	0	0
AT1G52880_AT4G37750	0	0	0	0	0	0	0.00789558559608427	0	0
AT1G52880_AT4G38170	0	6.55	3.6	58	0	0	0	0	0
AT1G52880_AT5G22080	0	5.78	2.73	0	0	0	0	0	0
AT1G52880_AT5G23090	0	0	0	0	0	0	0	0	0
AT1G52880_AT5G25250	0	11.4	11.8	0	0	0	0	0	0
AT1G52880_AT5G44065	0	5.64	1.61	2130	0	0	0	0	0
AT1G52880_AT5G61850	0	6.06	2.51	0	0	0	0	0	1
AT1G52880_AT5G62860	0	0	0	0	0	0	0	0	0
AT1G52880_AT5G63760	0	5.49	3.02	0	0	0	0	0	0
AT1G52880_AT5G63880	0	5.97	2.46	0	0	0	0	0	0
AT1G52890_AT1G01900	0	0	0	0	0	0	0	0	0
AT1G52890_AT1G02930	0	0	0	0	0	0	0	0	1
AT1G52890_AT1G10090	0	0	0	0	0	0	0	0	0
AT1G52890_AT1G20440	0	0	0	0	0	0	0	0	1
AT1G52890_AT1G29640	0	0	0	0	0	0	0.00699904689700528	0	0
AT1G52890_AT1G56410	0	0	0	0	0	0	0	0	1
AT1G52890_AT1G69840	0.66347	0	0	0	0	0	0.0248614218788532	0	0
AT1G52890_AT1G70370	0	0	0	0	0	0	0	0	0
AT1G52890_AT1G71380	0	0	0	0	0	0	0	0	0
AT1G52890_AT1G72820	0	0	0	0	0	0	0	0	0
AT1G52890_AT1G77780	0	0	0	0	0	0	0	0	0
AT1G52890_AT2G15560	0	0	0	0	0	0	0	0	0
AT1G52890_AT2G32770	0	0	0	0	0	0	0	0	0
AT1G52890_AT2G43250	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G09600	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G13880	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G23440	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G29575	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G45140	0.660458	0	0	0	0	0	0.036194723004064	0	1
AT1G52890_AT3G45780	0	0	0	0	0	0	0	0	0
AT1G52890_AT3G50750	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G23760	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G27250	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G27740	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G28590	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G35700	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G36920	0	0	0	0	0	0	0	0	0
AT1G52890_AT4G38825	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G02540	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G07030	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G13700	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G24780	0	0	0	0	0	0	0.0871087716880213	0	1
AT1G52890_AT5G26570	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G42520	0	0	0	0	0	0	0	0	0
AT1G52890_AT5G51070	0	0	0	0	0	0	0	0	1
AT1G52890_AT5G52300	0	0	0	0	0	0	0.00962607507399832	0	1
AT1G53230_AT1G04240	0	0	0	0	0	0	0	0	1
AT1G53230_AT1G17150	0	6.58	4.62	420	0	0	0	0	0
AT1G53230_AT1G17890	0	5.36	2.17	0	0	0	0	0	0
AT1G53230_AT1G20450	0	5.42	5.5	1289	0	0	0	0	0
AT1G53230_AT1G21140	0	6.68	4.11	243	0	0	0	0	0
AT1G53230_AT1G24530	0	9.13	4.9	0	0	0	0	0	0
AT1G53230_AT1G64280	0	6.02	2.47	2089	0	0	0	0	0
AT1G53230_AT1G73540	0	0	0	0	0	0	0	0	0
AT1G53230_AT1G77630	0	5.7	1.84	0	0	0	0	0	0
AT1G53230_AT1G80530	0	10	6.08	2285	0	0	0	0	0
AT1G53230_AT2G16760	0	5.51	3.15	1118	0	0	0.00555149180716715	0	0
AT1G53230_AT2G17770	0	5.7	1.74	0	0	0	0	0	0
AT1G53230_AT2G18550	0	5.7	2.47	3026	0	0	0	0	0
AT1G53230_AT2G28920	0	6.13	3.19	1601	0	0	0	0	0
AT1G53230_AT2G30490	0	5.89	1.87	3427	0	0	0	0	0
AT1G53230_AT2G37630	0	5.72	2.18	496	0	0	0.0141935027777266	0	1
AT1G53230_AT2G38460	0	5.02	1.3	0	0	0	0	0	0
AT1G53230_AT2G42770	0	5.71	2.09	1062	0	0	0	0	0
AT1G53230_AT2G48110	0	5.31	1.86	0	0	0	0	0	0
AT1G53230_AT3G10840	0.739131	5	2.29	1897	0	0	0.00793530859184008	0	0
AT1G53230_AT3G21320	0	6.21	2.95	2720	0	0	0.00534051340525497	0	0
AT1G53230_AT3G26160	0	5.32	1.8	0	0	0	0	0	0
AT1G53230_AT3G27200	0	5.2	2.73	144	0	0	0	0	0
AT1G53230_AT3G54730	0	0	0	0	0	0	0	0	0
AT1G53230_AT4G28490	0	6.43	3.21	0	0	0	0	0	0
AT1G53230_AT4G29230	0	6.35	5.3	761	0	0	0	0	0
AT1G53230_AT4G38160	0.707071	0	0	0	0	0	0	0	0
AT1G53230_AT5G02960	0	5.34	1.37	0	0	0	0	0	0
AT1G53230_AT5G05820	0	5.01	2.08	154	0	0	0	0	0
AT1G53230_AT5G11180	0	7.24	4.27	164	0	0	0	0	0
AT1G53230_AT5G19040	0	5.63	2.29	2767	0	0	0	0	0
AT1G53230_AT5G58070	0	0	0	0	0	0	0	0	0
AT1G53230_AT5G59150	0	5.83	1.87	1840	0	0	0	0	0
AT1G53230_AT5G59680	0	6.07	2.41	80	0	0	0	0	0
AT1G53230_AT5G62470	0	6.11	3.14	2181	0	0	0.0341463011694077	0	0
AT1G53910_AT1G05970	0	6.13	3.53	939	0	0	0	0	0
AT1G53910_AT1G06410	0	0	0	0	0	0	0	0	0
AT1G53910_AT1G07440	0	0	0	0	0	0	0	0	0
AT1G53910_AT1G27320	0	5.93	2.51	2798	0	0	0	0	0
AT1G53910_AT1G27840	0	6.9	2.92	2214	0	0	0	0	0
AT1G53910_AT1G27920	0	7.22	4.28	962	0	0	0	0	0
AT1G53910_AT1G30190	0	6.42	2.39	0	0	0	0	0	0
AT1G53910_AT1G49500	0	5.29	1.65	57	0	0	0	0	0
AT1G53910_AT1G62305	0	5.92	2.15	1554	0	0	0	0	0
AT1G53910_AT1G68830	0	6.58	2.71	0	0	0	0	0	0
AT1G53910_AT1G70944	0	5.89	3.93	34	0	0	0	0	0
AT1G53910_AT1G71930	0	6.24	2.41	0	0	0	0	0	1
AT1G53910_AT1G77120	0	5.16	1.1	0	0	0	0.00661046754805893	0	1
AT1G53910_AT2G22340	0	7.1	5.76	0	0	0	0	0	0
AT1G53910_AT2G24290	0	0	0	0	0	0	0	0	0
AT1G53910_AT2G34710	0	6.07	2.71	1041	0	0	0	0	1
AT1G53910_AT2G35300	0.533991	0	0	0	0	0	0.0405618969137852	0	0
AT1G53910_AT2G37640	0	5.07	1.99	723	0	0	0	0	0
AT1G53910_AT2G42540	0	5.33	1.5	0	0	0	0.00894896386406261	0	0
AT1G53910_AT3G13950	0	5.89	2.08	0	0	0	0	0	0
AT1G53910_AT3G48980	0	7.45	3.44	0	0	0	0	0	0
AT1G53910_AT3G49940	0	6.97	3.29	1947	0	0	0	0	0
AT1G53910_AT3G53960	0	6.69	2.53	116	0	0	0	0	0
AT1G53910_AT3G60550	0	7.51	3.73	1409	9	0	0	0	0
AT1G53910_AT4G11360	0	7.84	3.72	1169	0	0	0	0	0
AT1G53910_AT4G13800	0	0	0	0	0	0	0	0	0
AT1G53910_AT4G33870	0	6.06	3.22	0	0	0	0	0	0
AT1G53910_AT4G36040	0	5.84	1.79	508	0	0	0	0	0
AT1G53910_AT4G37810	0	6.03	2.62	797	0	0	0	0	0
AT1G53910_AT4G38910	0	0	0	0	0	0	0	0	0
AT1G53910_AT5G07990	0	7.1	3.18	0	0	0	0	0	0
AT1G53910_AT5G21110	0	5.05	1.52	189	0	0	0	0	0
AT1G53910_AT5G46910	0	8.04	3.95	0	0	0	0	0	0
AT1G53910_AT5G48930	0	0	0	0	0	0	0	0	1
AT1G53910_AT5G56890	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G03430	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G16850	0	0	0	0	0	0	0.00560481338191341	0	0
AT1G54060_AT1G17880	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G19300	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G21970	0	5.48	2.95	0	0	0	0	0	1
AT1G54060_AT1G22690	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G26270	0	0	0	0	4	0	0	0	0
AT1G54060_AT1G27210	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G27320	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G27440	0	0	0	0	0	0	0	0	1
AT1G54060_AT1G28300	0	0	0	0	0	0	0	0	1
AT1G54060_AT1G29430	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G69180	0	0	0	0	0	0	0	0	1
AT1G54060_AT1G71100	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G74340	0	0	0	0	0	0	0	0	0
AT1G54060_AT1G80440	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G01270	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G24300	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G27440	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G28360	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G30490	0	0	0	0	0	0	0	0	1
AT1G54060_AT2G32510	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G37040	0	5.83	3.46	1774	0	0	0	0	0
AT1G54060_AT2G37090	0	0	0	0	0	0	0	0	1
AT1G54060_AT2G40170	0	5.07	1.73	0	0	0	0	0	0
AT1G54060_AT2G40220	0	5.48	2.44	0	0	0	0	0	1
AT1G54060_AT2G45060	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G46370	0	0	0	0	0	0	0	0	0
AT1G54060_AT2G46850	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G05220	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G07350	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G12120	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G15050	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G16000	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G19450	0	0	0	0	0	0	0	0	1
AT1G54060_AT3G20655	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G24650	0	0	0	0	0	0	0	0	1
AT1G54060_AT3G26790	0	0	0	0	0	0	0	0	1
AT1G54060_AT3G27660	0	0	0	0	0	0	0	0	1
AT1G54060_AT3G45600	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G47430	0	0	0	0	0	0	0	0	0
AT1G54060_AT3G60330	0	0	0	0	0	0	0	0	0
AT1G54060_AT4G03420	0	0	0	0	0	0	0	0	0
AT1G54060_AT4G14090	0	0	0	0	0	0	0	0	0
AT1G54060_AT4G18780	0	0	0	0	0	0	0	0	1
AT1G54060_AT4G20740	0	0	0	0	0	0	0	0	0
AT1G54060_AT4G25140	0	0	0	0	0	0	0	0	1
AT1G54060_AT4G28080	0	0	0	0	0	0	0.00705674469502823	0	0
AT1G54060_AT4G30760	0	0	0	0	0	0	0	0	0
AT1G54060_AT4G34050	0	5.1	1.89	0	0	0	0	0	1
AT1G54060_AT4G39470	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G12870	0	0	0	0	0	0	0	0	1
AT1G54060_AT5G13120	0	5.58	3	0	0	0	0	0	0
AT1G54060_AT5G14260	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G15400	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G15630	0	0	0	0	0	0	0	0	1
AT1G54060_AT5G36860	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G38300	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G40420	0	0	0	0	0	0	0	0	1
AT1G54060_AT5G48930	0	0	0	0	0	0	0	0	1
AT1G54060_AT5G51210	0	0	0	0	0	0	0	0	1
AT1G54060_AT5G52850	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G53370	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G54670	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G61990	0	0	0	0	0	0	0	0	0
AT1G54060_AT5G65410	0	0	0	0	0	0	0.00655254230767896	0	0
AT1G54760_AT1G03430	0	0	0	0	0	0	0	0	0
AT1G54760_AT1G12440	0	0	0	0	0	0	0	0	0
AT1G54760_AT1G13830	0	0	0	0	0	0	0	0	0
AT1G54760_AT1G69580	0	0	0	0	0	0	0	0	0
AT1G54760_AT1G74460	0	0	0	0	0	0	0	0	0
AT1G54760_AT2G02870	0	0	0	0	0	0	0	0	0
AT1G54760_AT2G03680	0	0	0	0	0	0	0	0	0
AT1G54760_AT2G39270	0	0	0	0	0	0	0	0	0
AT1G54760_AT2G40330	0	0	0	0	0	0	0	0	0
AT1G54760_AT2G46840	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G04510	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G23171	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G27960	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G28740	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G56950	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G58730	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G62020	0	0	0	0	0	0	0	0	0
AT1G54760_AT3G63460	0	0	0	0	0	0	0	0	0
AT1G54760_AT4G32410	0	0	0	0	0	0	0	0	0
AT1G54760_AT5G05090	0	0	0	0	0	0	0	0	0
AT1G54760_AT5G22220	0	0	0	0	0	0	0	0	0
AT1G54760_AT5G41401	0	0	0	0	0	0	0	0	0
AT1G54760_AT5G44030	0	0	0	0	0	0	0	0	1
AT1G54760_AT5G45940	0	0	0	0	0	0	0	0	0
AT1G54760_AT5G52310	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G13600	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G21610	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G23070	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G23380	0.736625	0	0	0	0	0	0.011622242698272	0	0
AT1G55580_AT1G27380	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G33800	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G34230	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G50410	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G62360	0	0	0	0	0	0	0	0	1
AT1G55580_AT1G67265	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G67310	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G72260	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G76510	0	0	0	0	0	0	0	0	0
AT1G55580_AT1G78600	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G02860	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G18280	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G28650	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G31390	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G37570	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G37630	0	0	0	0	0	0	0	0	1
AT1G55580_AT2G45300	0	0	0	0	0	0	0	0	0
AT1G55580_AT2G47160	0	0	0	0	0	0	0	0	0
AT1G55580_AT3G05835	0	0	0	0	0	0	0	0	0
AT1G55580_AT3G20015	0.656833	0	0	0	0	0	0.0161923948213706	0	0
AT1G55580_AT3G25710	0	0	0	0	0	0	0	0	0
AT1G55580_AT3G28080	0	0	0	0	0	0	0	0	0
AT1G55580_AT3G46000	0	0	0	0	0	0	0	0	0
AT1G55580_AT3G50400	0	0	0	0	0	0	0.00878235463323392	0	0
AT1G55580_AT3G53950	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G00580	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G10040	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G10760	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G22860	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G30750	0	0	0	0	0	0	0	0	0
AT1G55580_AT4G37750	0	0	0	0	0	0	0	0	1
AT1G55580_AT5G05180	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G41315	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G43840	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G45110	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G53290	0	0	0	0	0	0	0.00584936300128985	0	0
AT1G55580_AT5G55120	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G59140	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G60690	0	0	0	0	0	0	0	0	1
AT1G55580_AT5G62360	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G62680	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G62960	0	0	0	0	0	0	0	0	0
AT1G55580_AT5G64640	0	0	0	0	0	0	0	0	0
AT1G55600_AT1G22830	0	0	0	0	0	0	0	0	0
AT1G55600_AT1G54110	0	0	0	0	0	0	0	0	0
AT1G55600_AT1G55330	0	5.21	2.25	0	0	0	0	0	0
AT1G55600_AT1G55760	0	5.36	2.85	0	0	0	0	0	0
AT1G55600_AT1G63835	0	5.37	1.88	0	0	0	0	0	0
AT1G55600_AT2G23430	0	0	0	0	0	0	0	0	0
AT1G55600_AT2G29940	0	6.84	2.62	0	0	0	0	0	0
AT1G55600_AT2G30430	0	0	0	0	0	0	0	0	0
AT1G55600_AT2G31980	0	0	0	0	0	0	0	0	0
AT1G55600_AT2G45300	0	0	0	0	0	0	0	0	0
AT1G55600_AT3G04860	0	5.09	2.98	0	0	0	0	0	0
AT1G55600_AT3G16920	0	5.05	1.49	0	0	0	0	0	0
AT1G55600_AT3G19700	0	5.41	1.41	0	0	0	0	0	1
AT1G55600_AT3G20015	0	0	0	0	0	0	0	0	0
AT1G55600_AT3G50390	0	5.24	2.16	0	0	0	0	0	0
AT1G55600_AT3G55070	0	5.53	1.58	0	0	0	0	0	0
AT1G55600_AT4G03410	0	0	0	0	0	0	0	0	0
AT1G55600_AT4G12810	0	0	0	0	0	0	0	0	0
AT1G55600_AT4G14230	0	5.55	2.63	0	0	0	0	0	0
AT1G55600_AT4G33090	0	0	0	0	0	0	0	0	0
AT1G55600_AT4G37175	0	5.65	4.1	0	0	0	0	0	0
AT1G55600_AT4G37490	0	5.23	1.31	0	0	0	0	0	0
AT1G55600_AT4G37620	0.384889	5.5	2.62	0	0	0	0.0075886000951216	0	0
AT1G55600_AT4G39040	0	0	0	0	0	0	0	0	0
AT1G55600_AT4G39260	0	5.08	1.38	0	0	0	0	0	0
AT1G55600_AT5G45630	0	0	0	0	0	0	0	0	0
AT1G55600_AT5G59670	0	0	0	0	0	0	0	0	0
AT1G55600_AT5G62520	0	5.11	1.97	0	0	0	0	0	0
AT1G56010_AT1G02230	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G08260	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G49590	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G67000	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G69160	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G70790	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G72150	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G76990	0	0	0	0	0	0	0	0	0
AT1G56010_AT1G77530	0	0	0	0	0	0	0	0	0
AT1G56010_AT2G03350	0	0	0	0	0	0	0	0	0
AT1G56010_AT2G04160	0	0	0	0	0	0	0.0131187474527839	0	1
AT1G56010_AT2G28360	0	0	0	0	0	0	0.00611164418589772	0	0
AT1G56010_AT2G44450	0	0	0	0	0	0	0	0	0
AT1G56010_AT2G45290	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G04620	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G04860	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G05840	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G13570	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G23170	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G57050	0	0	0	0	0	0	0	0	0
AT1G56010_AT3G57260	0	0	0	0	0	0	0	0	0
AT1G56010_AT4G17460	0	0	0	0	0	0	0	0	0
AT1G56010_AT4G36890	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G03050	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G09620	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G13120	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G21960	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G57580	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G63130	0	0	0	0	0	0	0	0	0
AT1G56010_AT5G63500	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G02230	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G03860	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G03940	0	0	0	0	0	0	0.00545405396772164	0	1
AT1G56650_AT1G19450	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G19830	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G22640	0	0	0	0	0	0	0	0	1
AT1G56650_AT1G23290	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G45120	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G50170	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G51680	0	0	0	0	0	0	0	0	1
AT1G56650_AT1G54115	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G66390	0.598966	0	0	0	0	0	0.0459536836237988	0	1
AT1G56650_AT1G73805	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G74290	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G77060	0	0	0	0	0	0	0	0	0
AT1G56650_AT1G77530	0	0	0	0	0	0	0.0121780242643086	0	0
AT1G56650_AT2G15050	0.601253	0	0	0	0	0	0.0134417396126279	0	0
AT1G56650_AT2G18650	0.627379	0	0	0	0	0	0	0	0
AT1G56650_AT2G18880	0	0	0	0	0	0	0	0	0
AT1G56650_AT2G23000	0	0	0	0	0	0	0.0358651431780093	0	1
AT1G56650_AT2G30490	0	0	0	0	0	0	0	0	1
AT1G56650_AT2G37040	0	0	0	0	0	0	0	0	1
AT1G56650_AT2G37090	0	0	0	0	0	0	0	0	1
AT1G56650_AT2G37260	0	0	0	0	0	0	0	0	1
AT1G56650_AT2G38450	0	0	0	0	0	0	0	0	0
